"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.playerid","Input.displayname","Input.link","Answer.Q1Url","Approve","Reject"
"3B9XR6P1WEVU0Y3DQCJBB2SV01MBJO","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:31 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:31 GMT 2014","","","3FE7TXL1LIOKKS5OSCFBVUXXSCLQ24","AAQ4Q3ULMAF5H","Submitted","Fri Jul 25 07:41:57 GMT 2014","Fri Jul 25 07:42:43 GMT 2014","Sun Aug 24 00:42:43 PDT 2014","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","darkal01","Al Dark Alvin Ralph","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Al+Dark+Alvin Ralph baseball&fulltext=Search","http://en.wikipedia.org/wiki/Alvin_Dark"
"32CAVSKPCEP21GWF0EU0CSOXV5TU1K","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:52 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:52 GMT 2014","","","34V1S5K3GS22AU73YCGSZCOKYHD699","AHP3TKMY58D8Z","Approved","Fri Jul 25 04:29:11 GMT 2014","Fri Jul 25 04:29:24 GMT 2014","Sat Aug 23 21:29:24 PDT 2014","Thu Jul 24 21:37:05 PDT 2014","","","13","100% (76/76)","100% (76/76)","100% (76/76)","jonesdo01","Doug Jones Douglas Reid","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Doug+Jones+Douglas Reid baseball&fulltext=Search","http://en.wikipedia.org/wiki/Doug_Jones_(baseball)"
"3MIVREZQVHYCFOBKRFGD76N71QMQKD","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:39 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:39 GMT 2014","","","3SLE99ER0NENMX6BY1RZNGC5RLHZB7","A1AA8K11MNMZPA","Submitted","Fri Jul 25 06:28:52 GMT 2014","Fri Jul 25 06:29:21 GMT 2014","Sat Aug 23 23:29:21 PDT 2014","","","","29","100% (42/42)","100% (42/42)","100% (42/42)","loftoke01","Kenny Lofton Kenneth","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Kenny+Lofton+Kenneth baseball&fulltext=Search","http://en.wikipedia.org/wiki/Kenny_Lofton"
"35U0MRQMUJ7NANSGB62GKA3O2NBVOW","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:28 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:28 GMT 2014","","","32VNZTT0A75UZ7ZB95NZTZ408CJ4RF","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:33:55 GMT 2014","Fri Jul 25 07:34:17 GMT 2014","Sun Aug 24 00:34:17 PDT 2014","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","brosisc01","Scott Brosius Scott David","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Scott+Brosius+Scott David baseball&fulltext=Search","http://en.wikipedia.org/wiki/Scott_Brosius"
"31GECDVA9JMC6R7BA28ERI1Y0UR66S","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:31 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:31 GMT 2014","","","3DHE4R9OCWCT73BAPGAZ1GTVMPD2GM","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:31:58 GMT 2014","Fri Jul 25 07:32:09 GMT 2014","Sun Aug 24 00:32:09 PDT 2014","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","downial01","Al Downing Alphonso Erwin","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Al+Downing+Alphonso Erwin baseball&fulltext=Search","http://en.wikipedia.org/wiki/Al_Downing_(baseball)"
"3VO4XFFP15MOK9408LR431ILV6MQ77","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:28 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:28 GMT 2014","","","31UV0MXWNQDZ2R0SXNC0KZ9NLCVI5U","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:36:07 GMT 2014","Fri Jul 25 07:36:21 GMT 2014","Sun Aug 24 00:36:21 PDT 2014","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","mcgresc01","Scott McGregor Scott Houston","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Scott+McGregor+Scott Houston baseball&fulltext=Search","http://en.wikipedia.org/wiki/Scott_McGregor_(baseball)"
"36GJS3V78VQQRFBO6YBPCDJSGEEGJA","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:39 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:39 GMT 2014","","","34Z02EIMISEQGYU2UT5SHBF5FL00T8","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:16:52 GMT 2014","Fri Jul 25 07:18:11 GMT 2014","Sun Aug 24 00:18:11 PDT 2014","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","rogerke01","Kenny Rogers Kenneth Scott","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Kenny+Rogers+Kenneth Scott baseball&fulltext=Search","http://en.wikipedia.org/wiki/Kenny_Rogers_(baseball)"
"3N7PQ0KLI5PHMND8XITEW3HR71DE3F","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:52 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:52 GMT 2014","","","3WETL7AQWT9KCOI9CK5DGT7Y2UZ53I","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:31:55 GMT 2014","Fri Jul 25 07:32:07 GMT 2014","Sun Aug 24 00:32:07 PDT 2014","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","raderdo02","Doug Rader Douglas Lee","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Doug+Rader+Douglas Lee baseball&fulltext=Search","http://en.wikipedia.org/wiki/Doug_Rader"
"3M4KL7H8KVNHZ56E4WWXWMAHSJB16P","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:31 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:31 GMT 2014","","","3C6FJU71TQU2D65C266BEZVRACFUYN","A3EYWJCIO1MG9W","Approved","Fri Jul 25 04:28:44 GMT 2014","Fri Jul 25 04:29:05 GMT 2014","Sat Aug 23 21:29:05 PDT 2014","Thu Jul 24 21:38:31 PDT 2014","","","21","100% (58/58)","100% (58/58)","100% (58/58)","hraboal01","Al Hrabosky Alan Thomas","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Al+Hrabosky+Alan Thomas baseball&fulltext=Search","http://en.wikipedia.org/wiki/Al_Hrabosky"
"386659BNTLHMLUKZ27GGNL0QFGP10O","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:28 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:28 GMT 2014","","","3WR9XG3T63CKHOFW0RPTOID070P74J","AAQ4Q3ULMAF5H","Submitted","Fri Jul 25 07:29:50 GMT 2014","Fri Jul 25 07:30:08 GMT 2014","Sun Aug 24 00:30:08 PDT 2014","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","sandesc02","Scott Sanders Scott Gerald","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Scott+Sanders+Scott Gerald baseball&fulltext=Search","http://en.wikipedia.org/wiki/Scott_Sanders_(baseball)"
"3G9UA71JVVU7YM0NDV7V606ZHBVJ7A","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:39 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:39 GMT 2014","","","3JC6VJ2SABKKW9HULZKN31L484QA5I","AAQ4Q3ULMAF5H","Submitted","Fri Jul 25 07:33:20 GMT 2014","Fri Jul 25 07:34:40 GMT 2014","Sun Aug 24 00:34:40 PDT 2014","","","","80","0% (0/0)","0% (0/0)","0% (0/0)","hrbekke01","Kent Hrbek Kent Allen","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Kent+Hrbek+Kent Allen baseball&fulltext=Search","http://en.wikipedia.org/wiki/Kent_Hrbek"
"38DCH97KHH2H44529UG16RNUM1NJQ8","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:52 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:52 GMT 2014","","","3YMU66OBIN9XMTES81D6OKZXB8OHGC","A3EYWJCIO1MG9W","Approved","Fri Jul 25 04:46:38 GMT 2014","Fri Jul 25 04:46:54 GMT 2014","Sat Aug 23 21:46:54 PDT 2014","Thu Jul 24 22:44:29 PDT 2014","","","16","100% (58/58)","100% (58/58)","100% (58/58)","alexado01","Doyle Alexander Doyle Lafayette","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Doyle+Alexander+Doyle Lafayette baseball&fulltext=Search","http://en.wikipedia.org/wiki/Doyle_Alexander"
"37J05LC5AXJNFV1X48AH6SGV3MYDJX","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:32 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:32 GMT 2014","","","39LNWE0K4UXGN6Q7YOK8SB13KTOUIO","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:29:21 GMT 2014","Fri Jul 25 07:29:34 GMT 2014","Sun Aug 24 00:29:34 PDT 2014","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","kalinal01","Al Kaline Albert William","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Al+Kaline+Albert William baseball&fulltext=Search","http://en.wikipedia.org/wiki/Al_Kaline"
"36QZ6V1589D2V0V9DX9K8TB6L55SU1","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:28 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:28 GMT 2014","","","36DSNE9QZ5ZH5CQGKKTZ56OEFMJOJB","A3EYWJCIO1MG9W","Approved","Fri Jul 25 04:29:06 GMT 2014","Fri Jul 25 04:29:26 GMT 2014","Sat Aug 23 21:29:26 PDT 2014","Thu Jul 24 21:38:32 PDT 2014","","","20","100% (58/58)","100% (58/58)","100% (58/58)","caseyse01","Sean Casey Sean Thomas","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Sean+Casey+Sean Thomas baseball&fulltext=Search","http://en.wikipedia.org/wiki/Sean_Casey_(baseball)"
"3P4C70TRMRHWM5ZO9JN2SSWKK3JGLC","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:39 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:39 GMT 2014","","","3Q5ZZ9ZEVOG6DLOFO1097AF9IGR58A","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:32:18 GMT 2014","Fri Jul 25 07:32:33 GMT 2014","Sun Aug 24 00:32:33 PDT 2014","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","tekulke01","Kent Tekulve Kenton Charles","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Kent+Tekulve+Kenton Charles baseball&fulltext=Search","http://en.wikipedia.org/wiki/Kent_Tekulve"
"33Q5P9PUSPM3AI0NMYISAGM31KYZC3","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:53 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:53 GMT 2014","","","3WR9XG3T63CKHOFW0RPTOID070J47A","A3EYWJCIO1MG9W","Approved","Fri Jul 25 04:36:13 GMT 2014","Fri Jul 25 04:36:29 GMT 2014","Sat Aug 23 21:36:29 PDT 2014","Thu Jul 24 21:38:36 PDT 2014","","","16","100% (58/58)","100% (58/58)","100% (58/58)","simsdu01","Duke Sims Duane B.","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Duke+Sims+Duane B. baseball&fulltext=Search","http://en.wikipedia.org/wiki/Duke_Sims"
"3MVY4USGB6NXM909JGK6PQNVRAIISJ","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:28 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:28 GMT 2014","","","3IAEQB9FMELC7ZZQ1AYYJ26ND4LWDH","AHP3TKMY58D8Z","Approved","Fri Jul 25 04:27:53 GMT 2014","Fri Jul 25 04:28:06 GMT 2014","Sat Aug 23 21:28:06 PDT 2014","Thu Jul 24 21:37:12 PDT 2014","","","13","100% (76/76)","100% (76/76)","100% (76/76)","reynosh01","Shane Reynolds Richard Shane","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Shane+Reynolds+Richard Shane baseball&fulltext=Search","http://en.wikipedia.org/wiki/Shane_Reynolds"
"3BFNCI9LYKQWD8YYAAF8QTPALE937I","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:32 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:32 GMT 2014","","","39LNWE0K4UXGN6Q7YOK8SB13KTIIU6","AHP3TKMY58D8Z","Approved","Fri Jul 25 04:28:40 GMT 2014","Fri Jul 25 04:28:57 GMT 2014","Sat Aug 23 21:28:57 PDT 2014","Thu Jul 24 21:37:08 PDT 2014","","","17","100% (76/76)","100% (76/76)","100% (76/76)","leiteal01","Al Leiter Alois Terry","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Al+Leiter+Alois Terry baseball&fulltext=Search","http://en.wikipedia.org/wiki/Al_Leiter"
"38EHZ67RIMSGSNH99VOHS5B9K89GME","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:39 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:39 GMT 2014","","","34V1S5K3GS22AU73YCGSZCOKYHJ69F","A1GGOZPHYU0OC0","Submitted","Fri Jul 25 07:16:34 GMT 2014","Fri Jul 25 07:16:46 GMT 2014","Sun Aug 24 00:16:46 PDT 2014","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","appieke01","Kevin Appier Robert Kevin","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Kevin+Appier+Robert Kevin baseball&fulltext=Search","http://en.wikipedia.org/wiki/Kevin_Appier"
"302OLP89DZ729ASFA62TTNVUSZSCAG","36NY760EF6B34BA7HKX5FB40F7BB3I","Find Wikipedia Page for a Baseball Player","Given name of baseball player, you must give me the url from Wikipedia","data collection, restaurants, listings","$0.02","Fri Jul 25 04:18:53 GMT 2014","1","BatchId:1616043;","300","2592000","Fri Aug 01 04:18:53 GMT 2014","","","3PIWWX1FJJ7341ZJ471UXA7SGSAJJO","A3BEGZR3FC5XQA","Approved","Fri Jul 25 05:02:57 GMT 2014","Fri Jul 25 05:03:15 GMT 2014","Sat Aug 23 22:03:15 PDT 2014","Thu Jul 24 22:44:36 PDT 2014","","","18","100% (40/40)","100% (40/40)","100% (40/40)","snidedu01","Duke Snider Edwin Donald","http://en.wikipedia.org/w/index.php?title=Special%3ASearch&profile=default&search=Duke+Snider+Edwin Donald baseball&fulltext=Search","http://en.wikipedia.org/wiki/Duke_Snider"
